,CustomerID,ActualChurn,PredictedChurn,RiskScore,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,SegmentNumber,RiskSegment,Decile,StaticAction,SelectedAction,MarketingMessageRequired,ComplaintHistoryFlag,ServiceReviewStatus,MessageTheme,OfferDetailsRequired,OfferDetailsAvailable,MessagePreparationStatus,ScenarioSelectedSuccessPercent,ScenarioStaticSuccessPercent
70,50602,0,0,0.030118436,4.0,Computer,1,6.0,Debit Card,Female,3.0,3,Laptop & Accessory,5,Divorced,2,0,12.0,1.0,1.0,3.0,141.48,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
71,52605,0,0,0.030246112,3.0,Mobile Phone,1,22.0,Debit Card,Male,2.0,1,Laptop & Accessory,3,Married,4,0,16.0,1.0,1.0,7.0,152.94,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
72,54080,0,0,0.030260969,5.0,Computer,1,7.0,Debit Card,Male,3.0,6,Laptop & Accessory,5,Married,3,0,22.0,2.0,9.0,8.0,175.03,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
73,51475,0,0,0.030694637,22.0,Mobile Phone,1,26.0,Credit Card,Female,3.0,3,Laptop & Accessory,5,Married,2,0,14.0,5.0,5.0,11.0,165.67,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
74,51959,0,0,0.03080322,7.0,Phone,2,9.0,UPI,Male,2.0,3,Mobile Phone,1,Married,1,0,19.0,1.0,1.0,2.0,137.37,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
75,52281,0,0,0.031205602,5.0,Mobile Phone,3,14.0,Credit Card,Male,2.0,1,Laptop & Accessory,1,Married,2,0,15.0,0.0,1.0,8.0,162.09,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
76,53304,0,0,0.03162834,8.0,Mobile Phone,2,10.0,UPI,Male,3.0,4,Mobile Phone,2,Divorced,2,0,20.0,2.0,2.0,3.0,162.37,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
77,52390,0,0,0.032572545,22.0,Mobile Phone,1,11.0,COD,Male,3.0,3,Laptop & Accessory,3,Married,3,0,14.0,0.0,1.0,2.0,166.51,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
78,50286,0,0,0.03276452,3.0,Mobile Phone,1,8.0,Debit Card,Female,2.0,5,Laptop & Accessory,2,Single,3,0,20.0,0.0,1.0,2.0,160.91,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
79,53406,0,0,0.033572614,7.0,Computer,1,7.0,UPI,Female,3.0,2,Laptop & Accessory,4,Divorced,3,1,14.0,1.0,2.0,3.0,179.88,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,True,Geçmiş şikâyetin durumu kontrol edilmeli,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
80,53451,0,0,0.033733096,27.0,Computer,3,9.0,E wallet,Female,3.0,5,Fashion,4,Divorced,4,0,13.0,1.0,7.0,13.0,200.25,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
81,54901,0,0,0.034833897,9.0,Mobile Phone,1,17.0,UPI,Male,3.0,4,Mobile Phone,1,Married,3,0,21.0,1.0,2.0,3.0,164.17,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
82,53265,0,0,0.036201604,8.0,Mobile Phone,1,7.0,Debit Card,Female,4.0,2,Mobile Phone,2,Single,4,0,17.0,1.0,2.0,4.0,157.8,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
83,50468,0,0,0.03719566,20.0,Mobile Phone,1,8.0,UPI,Female,2.0,3,Grocery,2,Divorced,2,1,11.0,,3.0,0.0,267.52,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,True,Geçmiş şikâyetin durumu kontrol edilmeli,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
84,52118,0,0,0.037298135,29.0,Computer,1,15.0,CC,Female,,3,Mobile,3,Married,3,0,19.0,1.0,1.0,3.0,129.42,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
85,55110,0,0,0.038273353,13.0,Mobile Phone,1,25.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Single,2,0,12.0,2.0,2.0,8.0,170.34,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
86,52898,0,0,0.040684585,10.0,Computer,1,25.0,Credit Card,Female,4.0,4,Mobile Phone,2,Single,3,0,14.0,2.0,2.0,8.0,146.53,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
87,52042,0,0,0.04158341,18.0,Computer,1,10.0,Debit Card,Male,2.0,3,Laptop & Accessory,4,Married,2,0,12.0,1.0,1.0,8.0,144.47,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
88,52501,0,0,0.042144068,12.0,Phone,1,9.0,CC,Male,,4,Laptop & Accessory,3,Married,1,0,15.0,0.0,1.0,7.0,130.69,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
89,51176,0,0,0.042290375,7.0,Mobile Phone,3,14.0,COD,Male,3.0,1,Laptop & Accessory,3,Married,2,0,21.0,0.0,4.0,8.0,167.99,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
90,53355,0,0,0.042617068,10.0,Mobile Phone,1,21.0,Debit Card,Male,4.0,4,Laptop & Accessory,2,Divorced,2,1,18.0,5.0,5.0,12.0,190.86,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,True,Geçmiş şikâyetin durumu kontrol edilmeli,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
91,50163,0,0,0.04357772,11.0,Mobile Phone,1,29.0,Debit Card,Male,2.0,3,Laptop & Accessory,2,Married,10,0,14.0,0.0,1.0,2.0,157.45,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
92,53267,0,0,0.043626722,3.0,Computer,3,6.0,E wallet,Male,3.0,4,Laptop & Accessory,2,Divorced,2,0,20.0,1.0,2.0,2.0,168.42,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
93,52079,0,0,0.044163708,0.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,1,Laptop & Accessory,1,Married,2,0,12.0,1.0,1.0,3.0,154.72,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
94,50589,0,0,0.045563698,,Phone,1,6.0,CC,Female,3.0,3,Mobile,2,Married,4,0,14.0,0.0,1.0,2.0,122.69999999999999,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
95,52974,0,0,0.046623413,29.0,Mobile Phone,1,27.0,COD,Male,3.0,4,Laptop & Accessory,2,Divorced,5,1,20.0,2.0,2.0,9.0,179.15,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,True,Geçmiş şikâyetin durumu kontrol edilmeli,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
96,50182,0,0,0.046872113,5.0,Mobile Phone,3,13.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Divorced,2,0,14.0,1.0,4.0,8.0,154.84,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
97,52973,0,0,0.048951216,3.0,Computer,3,9.0,Debit Card,Male,3.0,4,Laptop & Accessory,2,Single,3,0,19.0,1.0,2.0,10.0,170.54,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
98,51686,0,0,0.0492689,10.0,Mobile Phone,1,11.0,Credit Card,Male,3.0,3,Laptop & Accessory,1,Married,8,0,16.0,1.0,1.0,4.0,163.47,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
99,50634,0,0,0.050278008,30.0,Mobile Phone,3,6.0,Cash on Delivery,Male,3.0,3,Fashion,2,Divorced,4,1,14.0,0.0,1.0,,219.04000000000002,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,True,Geçmiş şikâyetin durumu kontrol edilmeli,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
100,51757,0,0,0.050672963,30.0,Mobile Phone,1,13.0,Debit Card,Female,2.0,3,Others,5,Married,6,0,,1.0,11.0,10.0,295.66,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
101,55161,0,0,0.051461432,26.0,Mobile Phone,1,15.0,UPI,Female,3.0,4,Mobile Phone,5,Married,11,0,14.0,2.0,2.0,5.0,154.5,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
102,52260,0,0,0.051964674,28.0,Computer,1,14.0,Credit Card,Male,2.0,4,Grocery,4,Married,2,1,15.0,2.0,,0.0,235.76999999999998,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,True,Geçmiş şikâyetin durumu kontrol edilmeli,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
103,52225,0,0,0.052018393,30.0,Mobile Phone,3,13.0,E wallet,Male,2.0,1,Laptop & Accessory,1,Married,1,1,18.0,0.0,1.0,9.0,152.2,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,True,Geçmiş şikâyetin durumu kontrol edilmeli,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
104,52621,0,0,0.05214436,24.0,Mobile Phone,1,9.0,Cash on Delivery,Female,2.0,3,Fashion,3,Married,3,0,11.0,2.0,2.0,,231.16000000000003,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
105,50817,0,0,0.054106522,3.0,Phone,1,12.0,COD,Female,2.0,4,Laptop & Accessory,2,Divorced,1,0,12.0,5.0,6.0,7.0,146.27,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
106,53538,0,0,0.055343263,8.0,Computer,1,7.0,Credit Card,Male,4.0,5,Laptop & Accessory,5,Single,2,0,21.0,2.0,5.0,10.0,178.43,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
107,50287,0,0,0.05584501,30.0,Mobile Phone,1,13.0,Debit Card,Female,2.0,3,Others,5,Divorced,6,0,,0.0,11.0,10.0,295.66,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
108,55578,0,0,0.057080377,5.0,Mobile Phone,3,9.0,Debit Card,Male,3.0,4,Mobile Phone,3,Married,2,0,20.0,1.0,2.0,3.0,155.67,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
109,53474,0,0,0.057284568,15.0,Mobile Phone,1,14.0,COD,Female,3.0,2,Mobile Phone,3,Divorced,3,0,14.0,2.0,2.0,9.0,158.76,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
110,54649,0,0,0.057366014,16.0,Mobile Phone,1,9.0,Debit Card,Female,3.0,4,Laptop & Accessory,1,Married,3,0,14.0,1.0,3.0,3.0,165.89,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
111,50267,0,0,0.05824599,13.0,Phone,1,8.0,CC,Female,3.0,4,Laptop & Accessory,3,Divorced,7,0,22.0,1.0,1.0,0.0,134.48,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
112,51406,0,0,0.05828325,5.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,3,Laptop & Accessory,1,Married,2,1,22.0,5.0,7.0,8.0,161.62,1,1 - Minimum Risk,10,Aksiyon Yok,Aksiyon Yok,False,True,Geçmiş şikâyetin durumu kontrol edilmeli,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,85.0,85.0
113,52512,0,0,0.058519065,21.0,Computer,1,10.0,Credit Card,Male,2.0,4,Grocery,1,Married,3,0,25.0,0.0,,2.0,252.01999999999998,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
114,51570,0,0,0.059138697,4.0,Computer,1,6.0,Credit Card,Male,2.0,5,Laptop & Accessory,3,Married,1,0,12.0,0.0,1.0,4.0,143.45,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
115,52045,0,0,0.0604347,25.0,Mobile Phone,1,6.0,Debit Card,Male,3.0,3,Grocery,1,Married,3,0,15.0,,7.0,8.0,270.99,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
116,53013,0,0,0.06262852,6.0,Mobile Phone,1,9.0,Credit Card,Female,4.0,3,Laptop & Accessory,2,Single,9,0,17.0,2.0,2.0,8.0,175.55,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
117,54966,0,0,0.06270826,19.0,Computer,3,16.0,Debit Card,Female,4.0,5,Laptop & Accessory,3,Married,3,0,14.0,5.0,5.0,13.0,180.93,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
118,53669,0,0,0.06453804,14.0,Mobile Phone,1,9.0,Credit Card,Female,3.0,2,Laptop & Accessory,3,Married,7,0,21.0,6.0,12.0,9.0,188.77,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
119,51970,0,0,0.06635057,26.0,Mobile Phone,3,13.0,E wallet,Female,3.0,4,Fashion,1,Married,8,1,18.0,0.0,1.0,,209.33999999999997,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,True,Geçmiş şikâyetin durumu kontrol edilmeli,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
120,50031,0,0,0.066811725,2.0,Computer,1,6.0,COD,Male,2.0,3,Laptop & Accessory,3,Divorced,2,0,13.0,0.0,1.0,9.0,143.19,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
121,53918,0,0,0.066930324,5.0,Mobile Phone,1,9.0,Debit Card,Male,4.0,4,Mobile Phone,3,Married,3,0,15.0,1.0,2.0,4.0,159.77,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
122,51904,0,0,0.06738988,5.0,Computer,1,30.0,Debit Card,Male,3.0,3,Laptop & Accessory,1,Married,2,0,15.0,1.0,4.0,7.0,153.09,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
123,50402,0,0,0.067466035,12.0,Phone,1,8.0,COD,Female,3.0,4,Laptop & Accessory,3,Single,2,0,11.0,2.0,11.0,10.0,145.53,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
124,55338,0,0,0.067555405,24.0,Mobile Phone,1,24.0,Debit Card,Female,3.0,5,Fashion,5,Married,7,0,16.0,1.0,,12.0,257.69,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
125,53714,0,0,0.06843836,30.0,Phone,1,7.0,Debit Card,Female,3.0,4,Mobile Phone,5,Divorced,4,0,23.0,2.0,2.0,1.0,145.66,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
126,54078,0,0,0.06986883,3.0,Mobile Phone,1,7.0,Debit Card,Male,3.0,4,Laptop & Accessory,5,Married,2,0,13.0,2.0,2.0,3.0,178.73,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
127,53755,0,0,0.069990955,4.0,Phone,2,7.0,Debit Card,Male,3.0,4,Mobile Phone,3,Married,2,0,22.0,1.0,2.0,4.0,145.64,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
128,50106,0,0,0.070817806,25.0,Phone,1,8.0,Debit Card,Female,2.0,4,Mobile,2,Single,8,0,15.0,0.0,2.0,2.0,132.12,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
129,51014,0,0,0.07321614,23.0,Computer,1,26.0,Credit Card,Male,2.0,3,Grocery,3,Married,3,1,15.0,3.0,12.0,,212.45,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,True,Geçmiş şikâyetin durumu kontrol edilmeli,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
130,53278,0,0,0.07765805,26.0,Mobile Phone,1,18.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Divorced,10,0,21.0,2.0,2.0,5.0,156.49,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
131,53582,0,0,0.07786393,18.0,Phone,1,9.0,Debit Card,Female,4.0,2,Mobile Phone,2,Divorced,3,0,14.0,7.0,8.0,8.0,145.11,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
132,53955,0,0,0.078592576,29.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,5,Others,5,Married,10,0,,1.0,2.0,1.0,315.38,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
133,52533,0,0,0.07929486,11.0,Computer,1,7.0,Debit Card,Male,2.0,3,Laptop & Accessory,1,Married,8,0,15.0,1.0,2.0,9.0,147.35,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
134,52209,0,0,0.07998789,6.0,Phone,2,8.0,UPI,Male,3.0,3,Mobile Phone,3,Married,2,0,13.0,1.0,1.0,4.0,136.0,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
135,54160,0,0,0.08370739,8.0,Mobile Phone,1,15.0,Credit Card,Male,3.0,2,Laptop & Accessory,3,Married,4,0,13.0,1.0,2.0,3.0,169.04,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
136,55061,0,0,0.08698568,10.0,Computer,1,10.0,COD,Male,3.0,4,Mobile Phone,4,Married,3,0,13.0,1.0,2.0,8.0,161.92,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
137,54043,0,0,0.08728626,18.0,Mobile Phone,1,7.0,Debit Card,Male,4.0,2,Laptop & Accessory,5,Married,4,0,16.0,3.0,3.0,3.0,175.33,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
138,51103,0,0,0.08753151,4.0,Phone,1,8.0,Debit Card,Male,3.0,3,Mobile,3,Married,2,0,14.0,0.0,1.0,3.0,134.77,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,False,Geçmiş şikâyet işareti yok,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
139,51843,0,0,0.0881258,17.0,Mobile Phone,1,9.0,UPI,Male,2.0,3,Others,1,Married,5,1,,0.0,1.0,1.0,295.13,2,2 - Çok Düşük Risk,9,Etkileşim Mesajı,Aksiyon Yok,False,True,Geçmiş şikâyetin durumu kontrol edilmeli,Pazarlama Mesajı Üretilmeyecek,False,False,Pazarlama mesajı gerekmiyor,78.0,45.0
